Covidence #,Study ID,Title,Reviewer Name,Select all geographic regions the paper focusses on according to UN standard area codes (https://unstats.un.org/unsd/methodology/m49/),"If relevant, enter names of the countries the study focusses on (separating multiple country names with "","") according to UN standard country names (https://unstats.un.org/unsd/methodology/m49/)",Select the relevant spatial scales (extent) of the study. Choose all that apply.,Does the study provide evidence for addressing any of the following nexus challenges?,Nexus Challenges Notes,Policy Effectiveness:,"Level of consideration of synergies and trade-offs (e.g., among nexus elements) Enabler","Level of consideration of synergies and trade-offs (e.g., among nexus elements) Barrier",Diversity of approaches employed to reach targets Enabler,Diversity of approaches employed to reach targets Barrier,Effectiveness of monitoring and evaluation Enabler,Effectiveness of monitoring and evaluation Barrier,Level of consideration of distributional implications Enabler,Level of consideration of distributional implications Barrier,Clarity and measurability of targets Enabler,Clarity and measurability of targets Barrier,Level of alignment with social values and priorities Enabler,Level of alignment with social values and priorities Barrier,Level of alignment with political values and priorities Enabler,Level of alignment with political values and priorities Barrier,Level of alignment with international priorities Enabler,Level of alignment with international priorities Barrier,Level of common understanding of nexus challenges and opportunities Enabler,Level of common understanding of nexus challenges and opportunities Barrier,Level of tailoring of policies/instruments to specific regional nexus relations Enabler,Level of tailoring of policies/instruments to specific regional nexus relations Barrier,"Level of complexity (e.g., in dynamics, uncertainty, and policy solutions) Enabler","Level of complexity (e.g., in dynamics, uncertainty, and policy solutions) Barrier",Spatial scale of implementation Enabler,Spatial scale of implementation Barrier,Temporal scale of implementation Enabler,Temporal scale of implementation Barrier,Level of intergenerational thinking Enabler,Level of intergenerational thinking Barrier,Level of consideration of diversity in institutional and actor values Enabler,Level of consideration of diversity in institutional and actor values Barrier,Institutional Capacity:,Number and quality of strategic partnerships Enabler,Number and quality of strategic partnerships Barrier,Level of participatory and collaborative planning Enabler,Level of participatory and collaborative planning Barrier,Level of attention to power asymmetries and redistribution of power Enabler,Level of attention to power asymmetries and redistribution of power Barrier,Level of coordination among sectors Enabler,Level of coordination among sectors Barrier,Characteristics of political systems and political cycles Enabler,Characteristics of political systems and political cycles Barrier,Level of organisational learning and course correction capability Enabler,Level of organisational learning and course correction capability Barrier,Economics & Financing:,Cost (including opportunity costs) Enabler,Cost (including opportunity costs) Barrier,Cost-benefit ratio Enabler,Cost-benefit ratio Barrier,Level of investment/financing Enabler,Level of investment/financing Barrier,Adequacy of economic valuation of nature Enabler,Adequacy of economic valuation of nature Barrier,Level of evaluation of environmental externalities Enabler,Level of evaluation of environmental externalities Barrier,Level to which property rights are well defined and/or accepted Enabler,Level to which property rights are well defined and/or accepted Barrier,Level of quantification of spatial heterogeneity in social-ecological costs and benefits Enabler,Level of quantification of spatial heterogeneity in social-ecological costs and benefits Barrier,Level of commodification of nature Enabler,Level of commodification of nature Barrier,Level to which financial incentives crowd out other incentives Enabler,Level to which financial incentives crowd out other incentives Barrier,Ratio of short-term to long-term funding Enabler,Ratio of short-term to long-term funding Barrier,Extent to which funding is siloed Enabler,Extent to which funding is siloed Barrier,Behaviour & Lifestyle:,Level and acceptability of social movements and citizen engagement Enabler,Level and acceptability of social movements and citizen engagement Barrier,"Nature of habits, beliefs, and values Enabler","Nature of habits, beliefs, and values Barrier",Extrent of individual and collective agency and leadership Enabler,Extrent of individual and collective agency and leadership Barrier,Amount and quality of awareness and education Enabler,Amount and quality of awareness and education Barrier,Ability to implement environmental litigation Enabler,Ability to implement environmental litigation Barrier,Extent and quality of media coverage Enabler,Extent and quality of media coverage Barrier,Level of focus on individual behaviour versus broader systemic change Enabler,Level of focus on individual behaviour versus broader systemic change Barrier,Level of ethical concerns about influencing behaviour/lifestyle changes Enabler,Level of ethical concerns about influencing behaviour/lifestyle changes Barrier,Technology:,Access to technology Enabler,Access to technology Barrier,Level of technology lock-in/path dependencies Enabler,Level of technology lock-in/path dependencies Barrier,Level of access to monitoring systems for integrated monitoring of the nexus Enabler,Level of access to monitoring systems for integrated monitoring of the nexus Barrier,Level of trust in technological solutions Enabler,Level of trust in technological solutions Barrier,Material Endowment (Non-financial):,Availability of natural capital Enabler,Availability of natural capital Barrier,Availability of produced capital Enabler,Availability of produced capital Barrier,Availability of human capital Enabler,Availability of human capital Barrier,Availability of social capital Enabler,Availability of social capital Barrier,"Are any other enablers mentioned? Separate multiple enablers with "","". ","Are any other barriers mentioned? Separate multiple barriers with "","".",Are any enablers or barriers mentioned specifically with respect to scaling?,Enablers & Barriers Notes,"Are any of the following governance approaches proposed or assessed as solutions to the above nexus challenges? Use your judgement to select one of the four governance approaches listed and then use the ""other"" category to list any specific governance approaches referred to in the study (separate multiple governance approaches with "","")",Governance Approaches Notes,What type of policy instruments are considered to operationalise the response options proposed or assessed?,"What specific policy instruments are proposed or assessed? Separate multiple policy instruments with "","".",Policy Instruments Notes,"Are any leverage points or levers specifically mentioned? Separate multiple leverage points with "","".",Which types of actors are involved in the implementation of the response options proposed or assessed?,"Which specific actors are considered? Separate multiple actors/institutions with "","".",Is there any evidence of intermediaries facilitating change? If so describe this below.,Actors Notes,Which nexus elements are considered?,Nexus Elements Notes,Which of the following cross cutting issues are considered?,Cross Cutting Issues Notes,What type of paper is this?,Type of Paper Notes,Would this paper make a good case study?,Case Studies Notes,"Do you have any other notes, comments, or insights on this paper?"
354,Roidt 2019,Learning from integrated management approaches to implement the Nexus,Consensus,Not applicable (no specific spatial location),,Not applicable (no specific spatial location),Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity); Challenge #2 – Nexus Values Challenge (considering multiple values and trade-offs); Other: efficiency,,,X,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,Other: Integrated management approaches,,,,,,,,,,Food; Water,,"Energy; Other: Soil, Waste",,Review,,No,,"The paper basically aims at defining ""nexus"", and describing the difference with integrated management approaches. Poorly informative"
356,Yamineva 2019,"Cleaning the air, protecting the climate: Policy, legal and institutional nexus to reduce black carbon emissions in China",Consensus,Eastern Asia,China,National (whole country),"Challenge #2 – Nexus Values Challenge (considering multiple values and trade-offs); Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ; Challenge #5 – Nexus Knowledge and Scaling Challenge (ensuring adequate data, information, and monitoring)",,,,X,,X,X,,,,,,,,,,X,,,X,,,,,,,,,,,,,,,X,,X,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,Hierarchical Governance,,Legal and Regulatory Instruments,"National Five-Year Plan for Economic and Social Development, National Five-Year Plan for Eco-Environmental Protection, Law on the Prevention and Control of Air Pollution, the Environmental Protection Law of 1979 (amended in 2014), the Law on the Prevention and Control of Air Pollution of 1987 (amended in 2015), the Cleaner Production Promotion Law of 1988 (amended in 2000), the Environmental Impact Assessment Law of 2003 (amended in 2012), The Ambient Air Quality Standards of 2012 (GB3095-2012), National Plan to Address Climate Change (2014–2020),",,,Governments,,,,Climate; Health,,,,Review; Conceptual/theoretical,,No,,Black carbon emissions in China have not yet been the focus of sustained policy attention as a result of a weak air-climate nexus and insufficient scientific knowledge.The authors emphasize the need to strengthen the science-policy relationship
361,Bréthaut 2019,Power dynamics and integration in the water-energy-food nexus: Learning lessons for transdisciplinary research in Cambodia,Consensus,South-eastern Asia,Cambodia,Subnational >100 km² (watershed),Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity); Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ,,,,x,,,x,,x,,,,x,,x,,,,,,,,,,,,,,,,,,,x,,,,x,,x,,,,x,,,,x,,,x,,,,,,x,,,,,,,,,,,,,,,x,,x,,x,,,,,,,,,,,,,,x,,,,,,,,,,,,,,"Though overwhelmed by the complexity of their water-energy-food nexus, participants also recognised integration, cooperation, collaboration as ways to navigate this complexity to taking action","A lack of integrated planning in the sub-national (commune-level, provincial-level and district-level) development planning processes was identified as a major reason for preventing reinforced coordination",No,Political factors － and in particular the role of power relations were important in enabling and blocking momentum for WEF nexus integration,"Network Governance; Other: Adaptive ecosystem and resource governance, resource based governance",,Legal and Regulatory Instruments,,,,Civil Society; NGOs; Multilateral Organisations; Governments,"Five major stakeholder engagements with national-level staff of the General Secretariat to the National Council on Sustainable Development, officials from Kratie and Stung Treng provincial governments, national researchers, WWF staff from the national-level and their Mekong Flooded Forest landscape teams, international government and non-governmental organisation staff based in Phnom Penh, and local representatives of those members of the community depending on farming and fishing for livelihoods and food.",,,Food; Water,,Energy,,Empirical; Other: Analysis based on surveys,,Yes,"The paper is not assessing an intervention but the article provides first (1) learning on existing challenges regarding integration in the nexus, then (2) it analyses effects of coproduction processes when considering power dynamics in the nexus both in terms of stalemate and enabling conditions for reinforced integration. ",
366,Zimmerer 2019,The biodiversity of food and agriculture (Agrobiodiversity) in the anthropocene: Research advances and conceptual framework,Consensus,Latin America and the Caribbean,Peru,Subnational >100 km² (watershed),Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity); Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ,,,,,,,X,,,,,,,,,,X,X,,,,,X,,,,,,,,X,,,,,,,,X,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,X,,,,,,,,,X,,,,,,,,Informal economy (markets),,No,,Other: Biocultural governance approaches,"Biocultural governance seems interesting, and not yet included in our review of governance approaches",Rights-Based Instruments and Customary Norms; Economic and Financial Instruments; Social and Cultural Instruments,"Support of the economic value chain, crop diversification, scoial corporate responsibility scheme, Payments for ecosystem services, restaurants, seed fairs, seeed banks, seed networks, ",,,IPLCs; NGOs; Multilateral Organisations; Governments,"CGIARs, Bioversity International, NGOs, farmers, communities, national agencies for agriculture",,,Biodiversity; Climate; Health; Food,,"Indigenous values and knowledge; Other: Urbanization, migration",,Review; Conceptual/theoretical; Empirical,The papers develop a conceptual framework and then applies it to a study case in Peru,Maybe,,"The papers review existing literature on agrobiodiversity, and builds a framework for agrobiodiversity knowledge. It analyzes each dimension of agrobiodiversity nexus, and provides insigths on the governance approaches that can foster it. "
371,Li 2019,Developing interpretive structural modeling based on factor analysis for the water-energy-food nexus conundrum,Consensus,Eastern Asia,China,Subnational >100 km² (watershed),"Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity); Challenge #2 – Nexus Values Challenge (considering multiple values and trade-offs); Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ; Challenge #5 – Nexus Knowledge and Scaling Challenge (ensuring adequate data, information, and monitoring)",,,,,x,,,,,,,x,,x,,x,,x,x,,,,,,,,,,,,,,,x,,x,,,,x,,,,x,,,,,,,x,,x,,x,,,,x,,x,,,x,,x,,x,,,x,,x,,x,,x,,x,,x,,x,,x,,x,,,x,x,,,x,,x,,x,,x,,x,,,,No,,,"The article primarily focuses on interpretive structural modeling and the identification of representative factors in the water-energy-food nexus context in Beijing. It does not explicitly discuss governance approaches or solutions to nexus challenges in the context of hierarchical, market, network, or community governance.",,,there is no information provided regarding the type of policy instruments considered in the study.,no,Other: none,,,,Food; Water,,Equity; Poverty; Energy,,Conceptual/theoretical,,Maybe,,
377,Gonzalez-Redin 2019,Exploring sustainable land use in forested tropical social-ecological systems: A case-study in the Wet Tropics,Consensus,Australia and New Zealand,Australia ,National (whole country),,,,x,,X,,X,,X,,,,,,,,,,,,,,,X,,X,,X,,X,,,,,,,,,X,,X,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,Other: None,,Other: None,,,"The primary focus of the study is on modeling and analyzing the impacts of different land-use change scenarios and understanding the factors influencing these impacts, rather than explicitly discussing leverage points or levers for system change. ",Other: None,,,,Biodiversity; Climate; Food,,,,Empirical,,Maybe,,
378,Pahl-Wostl 2019,Governance of the water-energy-food security nexus: A multi-level coordination challenge,Consensus,Western Europe,Germany,,Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity); Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ,,,,x,,,,,,,,,,,,,,X,,x,,X,,,,X ,,,,,,,,,,X,X,,X,X,X,,x,,,,,,,,,X,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,Market Governance; Network Governance; Other: regulatory processes,"According to the authors, polycentric governance requires the combination of market, network and regulatory processes",Rights-Based Instruments and Customary Norms; Economic and Financial Instruments,"voluntary agreements of farmers, tax on drinking water, land acquisition",,,Private; Civil Society; Multilateral Organisations; Governments,"farmers, the general public, EU, German government, biogas producers, drinking water suplliers",,Nice graph showing the interactions between actors about the nexus,Food; Water,,Energy,"Equity and Povety are also mentioned in relation to the nexus, but not analyzed in details",Review; Perspective,,Yes,,"Really interesting paper, with an in-depth study case"
382,Andrews-Speed 2019,The Water-Energy-Food Nexus,Consensus,Eastern Asia,China,National (whole country),Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity),"I would highlight two other points made by the authors: (i) the financial limits for implementing identified solutions; (ii) the government's preference for exploring national resources may limit our ability to design the best nexus solutions, but they are not key challenges adressed in the chapter.",,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,No,,Hierarchical Governance,,,,"I am not sure what can be considered a RO in the chapter, because it focuses on the use of nitrogen fertilizer as an important moderator of the nexus linkages but they do not propose explicitly an instrument to deal with it.",,Governments,,,,Food; Water,,Energy,,Review; Perspective; Conceptual/theoretical; Other: Book chapter,,Maybe,,
385,Phillips 2019,International law and marine ecosystem governance: The climate change nexus,Consensus,Sub-Saharan Africa; Latin America and the Caribbean; Eastern Asia;  Northern Europe; Not applicable (no specific spatial location),"Finland, Costa Rica, China, Democratic Republic of the Congo",Local >1 km² to 100 km² (neighbourhood to municipality); Subnational >100 km² (watershed); National (whole country),"Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity); Challenge #2 – Nexus Values Challenge (considering multiple values and trade-offs); Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ; Challenge #4 – Nexus Financial Challenge (ensuring adequate financing for the nexus); Challenge #5 – Nexus Knowledge and Scaling Challenge (ensuring adequate data, information, and monitoring)",,,X,,,,,,,,,,X,,X,,X,,,,,,,,X,,,,,,,,,X,,X,,,,X,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,X,,X,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,Yes,"Cooperative management, domestic incentive schemes, localized governance models, multistakeholder participation, preferential tax incentives",Hierarchical Governance; Community Governance,,Legal and Regulatory Instruments,"United Nations Framework Convention on Climate Change, Kyoto Protocol, Paris Agreement, United Nations Convention on the Law of the Non-Navigational Uses of
International Watercourses (New York Convention), Convention on the Protection and Use of Transboundary Watercourses and International Lakes (Helsinki Convention), Convention on Wetlands of International Importance Especially as Waterfowl Habitat (Ramsar Convention), Convention on Biological Diversity, United Nations Convention on the Law of the Sea (UNCLOS), Ecological Conservation Compensation (China), Environmental Protection Law (China), National Environmental Management Act (South Africa), Integrated Coastal Management Act (South Africa), Biodiversity Act (South Africa), Regulations on Bioprospecting and Access and Benefit (South Africa)",,,Private; Funders; Civil Society; IPLCs; Multilateral Organisations; Governments,"Local communities, farmers, tribal councils of local communties, Global Landscape Fund, Livelihoods Fund, Danone, IUCN, Moringa Fund, Terra Bella Fund, The Conservation International Critical Ecosystem Partnership Fund, African Development Bank ""Congo Basin Forest Fund"", African Agricultural and Trade Investment Fund",,,Biodiversity; Climate,"Aquatic ecosystems, including watercourses, wetlands, and biodiversity",Economic growth; Indigenous values and knowledge,,Review; Conceptual/theoretical,,No,,
403,Kimmich 2019,Assessing Action Situation Networks: A Configurational Perspective on Water and Energy Governance in Irrigation Systems,Consensus,Southern Asia; Southern Europe,"Spain, India","Regional (multiple countries, whole continents)",Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ,,,,,,,x,,x,,,,x,,x,,,,,,,,,,,x,,,,,,,,,,,,,,x,,,,x,,,,x,x,,x,,,,,,,,,,,,x,,,,,,,,,,,x,,x,,x,,,,,,,,,,,,,x,,,,,,x,,,,,,,,,No,,,,Legal and Regulatory Instruments; Economic and Financial Instruments,"Infrastructure investment, infrastructure maintenance, subsidisation, infrastructure capacity provision, ",,,Private; Governments,,,,Food; Water,,Energy,,Other: Network analysis,,No,"The analysis looks at the governance networks of irrigation systems, I think its a stretch to call these addressing the nexus, although technically they do. ",
409,Simpson 2019,The development of the water-energy-food nexus as a framework for achieving resource security: A review,Consensus,Not applicable (no specific spatial location),,Not applicable (no specific spatial location),"Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity); Challenge #5 – Nexus Knowledge and Scaling Challenge (ensuring adequate data, information, and monitoring)",,,X,,,,,X,,,,X,,,,,,,,,,X,,,,x,,x,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other: Integrated natural resource management,,,,,,,,,,Food; Water,,"Equity; Poverty; Employment; Energy; Other: Livelihoods,",,Review,,No,,"The paper review existing literature focusing on te WEF nexus, through an historical approach. One section focuses on the governance considerations "
416,Ricart 2019,Ecosystem services and multifunctional agriculture: Unravelling informal stakeholders' perceptions and water governance in three European irrigation systems,Consensus,Southern Europe,"Spain, France, Italy",Local >1 km² to 100 km² (neighbourhood to municipality); Subnational >100 km² (watershed),Challenge #2 – Nexus Values Challenge (considering multiple values and trade-offs); Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ,,,,,,,,,,,,,X,,X,X,,,,,,,,,,,,,,,,,,X,,X,,,,,,,,,,,,,,,X,,,,,X,,,,,,,X,,,,,,,X,,X,,,,X,,,,,,,X,,,,X,X,,,,,,,,,,,,,,,,"Involvement of different/multiple stakeholders, interaction between public administrations, private services and civil society",Nonbinding nature of political initiatives (Patto per l'Acqua/water alliance),No,,Hierarchical Governance,,,,,,Private; Civil Society; Academia; Regional Organisations; Governments,"Ebro Hydrographic Confederation, Catalan Water Agency, Catalan Rural Administration, County offices of the Catalan Rural, Regional Irrigation Office, Catalan Administration Infrastructures, Segarra‐Garrigues Water Company, Segarra‐Garrigues Irrigators' Association, ENDESA, Farmers' Union of Catalonia, Young Farmers Agricultural Association—Lleida Agricultural Employers Association, Catalan Young Farmers and Cattlemen Association, Sant Isidre Agricultural Catalan Institute, Catalan Federation of Agricultural Cooperatives, SEO/BirdLife, Catalan Institution for the Study and Conservation Regional water administration of the Natural Environment, Institute for the Study/ Management and Recovery of Lleida Ecosystems, Environmental Lleida platform, Commitment for Lleida platform, Platform for the Defense of the Ebro river, Regional Department of Territory Hautes‐Pyrénées, Adour‐Garonne Water Agency, Agricultural Regional Administration Hautes‐Pyrénées, Coteaux de Gascogne Management Company, Coteaux Gascogne Irrigation Union, Water User Association La Ribière, Water User Association La Basoïle, Departmental Federation of Farmers' Trade Unions Hautes‐Pyrénées, Peasant Confederation Union Hautes‐Pyrénées, Rural Coordination Union Hautes‐Pyrénées, France Nature Environment Hautes‐Pyrénées, Lombardy Region—Environment/Energy and Networks section, Lombardy Region—Territory and Planning section, Lombardy Region—Agriculture section, Po Water Agency, Muzza Bassa Lodigiana Reclamation Consortium, Adda river Water Consortium, Irrigation, reclamation and land
improvement Regional Union, ENEL Lombardy energy company, General Confederation of Italian Agriculture
Lombardy, Italian Farmers Confederation Lombardy, Coldiretti National Confederation Lombardy, Legambiente Association Lombardy, WWF Lombardy, Italian Forum for Water Platforms",,,Biodiversity; Food; Water,Ecosystem services and Multifunctional agriculture nexus,,,Review; Empirical,,No,,This paper focus on stakeholders' perceptions
418,Dombrowsky 2018,Governing the water-energy-food nexus related to hydropower on shared rivers-the role of regional organizations,Consensus,Sub-Saharan Africa; South-eastern Asia,Laos; Rwanda; Tanzania,Subnational >100 km² (watershed),Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ,"Drawing on regime theory in international relations and the literature on benefit sharing, this paper asks what role regional organizations may play in governing hydropower-related WEF nexus impacts. It compares three cases of hydropower planning on shared rivers. ",,,x,,,,,x,,,,,,,,x,,,,,,,,,x,,,,,,,,x,,,,,,x,,,,,,,,x,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,"Community Governance; Other: ""Nexus Governance"", ""Collaborative Governance""",,Economic and Financial Instruments; Social and Cultural Instruments,,,,Private; Media; Funders; Civil Society; NGOs; Governments,,,,Food; Water,,Energy,,Review,,Yes,There are three case studies in this paper which speak to community/collaborative governance,
423,Yunusa 2018,"Analysis of the nexus between population, water resources and Global Food Security highlights significance of governance and research investments and policy priorities",Consensus,Not applicable (no specific spatial location),,National (whole country),Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity),,,,x,,,,,,,,,,,x,x,,,,,,,,,,,,,,,,,,,,,,x,x,,,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,x,,,,,,,,,,,,,,,,population growth,No,,,,,,,,,,,,Food; Water,,"Other: population growth,  corruption",,Empirical,,No,,"The papers uses different types of second hand data to quantify the correlation between water & food consumption, along with population growth and corruption at global scale. There is no detailed analysis of instruments, and limited information about the enablers / barriers. Not very interesting. "
426,SotoGolcher 2018,"Framing and integration in the global forest, agriculture and climate change nexus",Consensus,Not applicable (no specific spatial location),,Not applicable (no specific spatial location),"Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity); Challenge #5 – Nexus Knowledge and Scaling Challenge (ensuring adequate data, information, and monitoring)",,,,,,,,X,,,,,,,,,x,x,,x,,,,,,,,,,,,x,,,,,,,,X,X,,,,,,,,,,x,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"degree of legalisation (density and types of norms and rules), policy integration (inclusion of sector-specific objectives, considerations or concerns)",,No,,Other: integrative governance,,Legal and Regulatory Instruments; Economic and Financial Instruments,"treaties, resolutions, decisions, codes of conduct from public or private actors,tarde agreements, ecolabeling, certification schemes, traceability standards, voluntary carbon markets, trading systems, REDD+","hard law = legally binding agreements (treaties), soft law = non-legally binding agreements (resolutions, decisions, codes of conduct from public or private actors); Hard and soft laws governing agriculture forests and climate at global scale are detailed in the paper. ",,Funders; Academia; Regional Organisations; Multilateral Organisations; Governments,"UNFCCC, WTO, WFP, FAO, EU, WHO, International tropical timber agreeement, CBD, UNEP, World bank, IUFRO, IPBES, World, Agroforestry Center, ",,,Biodiversity; Climate; Food,,,,Review; Perspective,,No,,"The papers analyzes the different instruments for food, forests and climate (separatly), and for cross-sector integration. "
428,Stein 2018,Towards a relational understanding of the water-energy-food nexus: an analysis of embeddedness and governance in the Upper Blue Nile region of Ethiopia,Consensus,Sub-Saharan Africa,Ethiopia,Subnational >100 km² (watershed),Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity); Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ,,,,,,,,,,,,,,,,,,,,,x,x,,,,,,,,,x,x,,,,X,X,,X,X,X,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,"coherence of policies, vertical interactions between leves of governance",fragmentation of policies,No,,Hierarchical Governance,,,,,,Private; Funders; Civil Society; Governments,"Federal, regional and local governments, Environemental protecion agency, River basin organisations, sugarcane plantations, hydropower production actors, World bank",,,Biodiversity; Food; Water,,Energy,,Empirical,,Maybe,,"The papers analyzes the interactions between actors (=network structure) and the implications of this embededness for cross-sectoral cooperation, using SNA. They observe a mismatch between policies and governance practices. "
429,Franz 2018,Globalization and the water-energy-food nexus – Using the global production networks approach to analyze society-environment relations,Consensus,Western Europe,Germany,Local >1 km² to 100 km² (neighbourhood to municipality),Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity),,,x,,,,,,,,,,,,,,,,x,,,,,x,x,,,,,,,,,,,,,,x,,,,,,,,,,,,x,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,,,,,,,x,,,,,,x,,x,,x,,x,,"Strong collective agency of farmers & agribusiness based on strong network embeddedness & importance of agricultural sector for regional value capture, Lobbying by collective agents of farmers & agri-businesses lowers regulatory risks, Lobbying by collective agents of farmers & agri-businesses & public relations activities to reduce economic risks","Association of farmers & agribusinesses try to belittle environmental & products risks, Collective power of consumers can express itself in a boycott of products, Collective power of consumers and inhabitants of the region can influence the institutional power on national or supranational level, Institutional power can establish stricter enforcement of existing regulations and new regulations",Yes,This infrastructure enabled the import of fertilizers and feedstuff and increased the accessibility of markets − the production network scaled up its reach,Hierarchical Governance,,Legal and Regulatory Instruments,"Not really an instrument but the ""global production networks"" approach",,,Private; Media; Civil Society; NGOs; Regional Organisations; Multilateral Organisations; Governments,"Owners and operators of biogas plants, farmers, association of farmers & agribusinesses, lobby organizations, service providers, feedmill operators",,,Food; Water,,Energy,,Empirical; Other: Survey based,,No,No intervention assessed,
431,Tejada 2018,"Seeing land deals through the lens of the ‘land–water nexus’: the case of biofuel production in Piura, Peru",Consensus,Latin America and the Caribbean,Peru,Subnational >100 km² (watershed),Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity); Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ,,,,X,,,,,,x,,,,,,x,,x,,,,,,,,x,,,,,,,,,,,x,,x,,,,x,,,,,,,,,x,,,,,,x,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,x,,x,,,,,,,,,x,,x,,x,,"insufficient regulatory capacity (institutional), access to fundings for small-scale farmers, access to authorities ",No,,Hierarchical Governance,,Legal and Regulatory Instruments; Rights-Based Instruments and Customary Norms; Economic and Financial Instruments; Social and Cultural Instruments,"property rights, coercive mechanisms (intimidation), constitution, law on land titling, law on water, efficiency certificate, discourse about water abundance and agriculture potential","Most of the instruments listed in the study are not supporting the nexus, but rather preventing it (by creating more inequities)",,Private; Funders; Civil Society; IPLCs; Multilateral Organisations; Governments,"foreign investments, large-scale investors, local authorities, artisanal associations, labor unions, religious authorities, municipalities, farmers, pruvian government, world bank, interamerican development bank",,,Food; Water,,Equity; Other: Land,,Empirical,,Yes,Super interesting study case of what to avoid,"The papers analyzes changes in land and water regulations, along with infrastructures, and how they contributed to the concentration of lands in the hands of large biofuel investors. It applies the theory of access developped by Ribot and Peluso (2003), and show how neoliberal reforms, creation of a biofuel market by the state, and powerfuk discourses about agricutlure legitimized the massive transfers of ands from local population to biofuel companies. "
